时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	位移X(mm)	位移Y(mm)	位移Z(mm)	速度X(mm/s)	速度Y(mm/s)	速度Z(mm/s)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2026-3-6 14:14:51.721	WT4(FA:E0:7F:9A:F3:3E)	-0.307	-0.418	0.880	0.732	2.930	0.183	-24.49	17.42	-86.39	-32.700	32.000	-48.953	null	null	null	null	null	null	0.72635	-0.05188	0.25104	-0.63766	28.3	10080.1.21	100
2026-3-6 14:14:51.769	WT1(D0:8E:86:5B:BD:44)	-0.999	0.097	-0.021	-5.554	-2.258	-3.662	19.35	73.19	-20.78	2.500	-8.940	-19.100	null	null	null	null	null	null	-0.32349	-0.66556	-0.27167	0.61520	25.2	10080.1.21	95
2026-3-6 14:14:51.805	WT3(F3:2A:15:68:55:37)	-0.075	0.161	0.979	1.648	1.709	0.244	10.22	3.86	-88.82	-37.700	4.300	-35.747	null	null	null	null	null	null	0.70920	0.08627	-0.03879	-0.69855	27.9	10080.1.21	100
2026-3-6 14:14:51.811	WT4(FA:E0:7F:9A:F3:3E)	-0.313	-0.394	0.889	-1.038	-0.732	1.038	-24.41	17.52	-86.34	-31.600	31.300	-50.560	null	null	null	null	null	null	0.72635	-0.05188	0.25104	-0.63766	28.3	10080.1.21	100
2026-3-6 14:14:51.812	WT2(CA:F4:44:5B:2A:5C)	-0.349	0.764	0.529	0.610	1.160	-0.549	55.01	19.27	-50.42	-12.700	-12.600	-30.207	null	null	null	null	null	null	0.75934	0.47241	-0.05505	-0.44397	27.5	10080.1.21	100
2026-3-6 14:14:51.859	WT1(D0:8E:86:5B:BD:44)	-1.011	0.092	-0.029	3.601	1.343	2.258	19.64	73.26	-20.49	2.500	-8.940	-19.100	null	null	null	null	null	null	-0.32349	-0.66556	-0.27167	0.61520	25.2	10080.1.21	95
2026-3-6 14:14:51.860	WT3(F3:2A:15:68:55:37)	-0.063	0.165	0.989	-0.671	0.122	1.343	10.22	3.87	-88.78	-37.700	4.300	-35.747	null	null	null	null	null	null	0.70956	0.08701	-0.03842	-0.69812	27.9	10080.1.21	100
2026-3-6 14:14:51.906	WT2(CA:F4:44:5B:2A:5C)	-0.319	0.781	0.553	-0.488	0.000	1.282	54.98	19.22	-50.36	-14.500	-13.000	-27.800	null	null	null	null	null	null	0.75934	0.47241	-0.05505	-0.44397	27.5	10080.1.21	100
2026-3-6 14:14:51.928	WT4(FA:E0:7F:9A:F3:3E)	-0.308	-0.401	0.878	-0.793	0.854	0.610	-24.44	17.51	-86.26	-31.600	31.300	-50.560	null	null	null	null	null	null	0.72635	-0.05188	0.25104	-0.63766	28.3	10080.1.21	100
2026-3-6 14:14:51.976	WT1(D0:8E:86:5B:BD:44)	-0.995	0.091	-0.011	-2.258	-2.869	-1.343	19.78	73.28	-20.23	5.100	-10.187	-18.500	null	null	null	null	null	null	-0.32349	-0.66556	-0.27167	0.61520	25.2	10080.1.21	95
2026-3-6 14:14:51.983	WT3(F3:2A:15:68:55:37)	-0.071	0.155	0.986	0.977	2.380	1.404	10.28	3.88	-88.68	-37.700	4.300	-35.747	null	null	null	null	null	null	0.70956	0.08701	-0.03842	-0.69812	27.9	10080.1.21	100
2026-3-6 14:14:52.26	WT4(FA:E0:7F:9A:F3:3E)	-0.305	-0.413	0.883	-0.183	0.183	0.916	-24.43	17.52	-86.20	-31.600	31.300	-50.560	null	null	null	null	null	null	0.72742	-0.05127	0.25131	-0.63638	28.3	10080.1.21	100
2026-3-6 14:14:52.28	WT2(CA:F4:44:5B:2A:5C)	-0.342	0.760	0.549	-0.122	-0.305	-0.122	54.98	19.20	-50.31	-14.500	-13.000	-27.800	null	null	null	null	null	null	0.75934	0.47241	-0.05505	-0.44397	27.5	10080.1.21	100
2026-3-6 14:14:52.74	WT1(D0:8E:86:5B:BD:44)	-1.000	0.089	-0.027	-0.793	-1.587	1.282	18.52	73.30	-21.47	5.100	-10.187	-18.500	null	null	null	null	null	null	-0.32349	-0.66556	-0.27167	0.61520	25.2	10080.1.21	95
2026-3-6 14:14:52.74	WT3(F3:2A:15:68:55:37)	-0.066	0.163	0.991	-1.343	-1.648	-0.122	10.26	3.86	-88.73	-37.800	3.500	-38.933	null	null	null	null	null	null	0.70956	0.08701	-0.03842	-0.69812	27.9	10080.1.21	100
2026-3-6 14:14:52.119	WT2(CA:F4:44:5B:2A:5C)	-0.336	0.770	0.562	-0.916	-1.160	0.061	54.81	19.23	-50.41	-14.500	-13.000	-27.800	null	null	null	null	null	null	0.75977	0.47192	-0.05435	-0.44382	27.5	10080.1.21	100
2026-3-6 14:14:52.141	WT4(FA:E0:7F:9A:F3:3E)	-0.296	-0.405	0.886	0.671	2.075	-0.061	-24.43	17.51	-86.25	-31.600	31.300	-50.560	null	null	null	null	null	null	0.72742	-0.05127	0.25131	-0.63638	28.3	10080.1.21	100
2026-3-6 14:14:52.181	WT1(D0:8E:86:5B:BD:44)	-0.985	0.110	-0.029	0.000	-0.122	-0.244	17.89	73.22	-22.15	5.100	-10.187	-18.500	null	null	null	null	null	null	-0.32401	-0.66522	-0.27094	0.61560	25.2	10080.1.21	95
2026-3-6 14:14:52.192	WT3(F3:2A:15:68:55:37)	-0.068	0.155	0.992	1.038	0.854	0.122	10.27	3.85	-88.75	-37.800	3.500	-38.933	null	null	null	null	null	null	0.70956	0.08701	-0.03842	-0.69812	27.9	10080.1.21	100
2026-3-6 14:14:52.200	WT4(FA:E0:7F:9A:F3:3E)	-0.297	-0.395	0.891	-0.061	-0.183	0.488	-24.41	17.49	-86.22	-32.000	32.800	-48.540	null	null	null	null	null	null	0.72742	-0.05127	0.25131	-0.63638	28.3	10080.1.21	100
2026-3-6 14:14:52.233	WT2(CA:F4:44:5B:2A:5C)	-0.350	0.767	0.545	-0.305	0.488	0.061	54.84	19.25	-50.41	-14.500	-13.000	-27.800	null	null	null	null	null	null	0.75977	0.47192	-0.05435	-0.44382	27.5	10080.1.21	100
2026-3-6 14:14:52.242	WT1(D0:8E:86:5B:BD:44)	-0.999	0.090	-0.036	-0.793	-0.061	-0.427	18.05	73.20	-22.08	5.100	-10.187	-18.500	null	null	null	null	null	null	-0.32401	-0.66522	-0.27094	0.61560	25.2	10080.1.21	95
2026-3-6 14:14:52.281	WT3(F3:2A:15:68:55:37)	-0.065	0.160	0.991	-1.343	-1.221	0.122	10.26	3.82	-88.77	-37.800	3.500	-38.933	null	null	null	null	null	null	0.70929	0.08710	-0.03854	-0.69836	27.9	10080.1.21	100
2026-3-6 14:14:52.291	WT2(CA:F4:44:5B:2A:5C)	-0.339	0.769	0.561	-1.221	-0.244	0.122	54.75	19.24	-50.44	-12.900	-13.700	-27.553	null	null	null	null	null	null	0.75977	0.47192	-0.05435	-0.44382	27.5	10080.1.21	100
2026-3-6 14:14:52.321	WT4(FA:E0:7F:9A:F3:3E)	-0.297	-0.406	0.887	0.061	-0.061	-0.122	-24.45	17.49	-86.26	-32.000	32.800	-48.540	null	null	null	null	null	null	0.72742	-0.05127	0.25131	-0.63638	28.3	10080.1.21	100
2026-3-6 14:14:52.375	WT1(D0:8E:86:5B:BD:44)	-0.985	0.094	-0.019	0.793	-0.916	-1.038	17.87	73.14	-22.26	4.300	-9.353	-20.200	null	null	null	null	null	null	-0.32401	-0.66522	-0.27094	0.61560	25.2	10080.1.21	95
2026-3-6 14:14:52.401	WT3(F3:2A:15:68:55:37)	-0.072	0.158	0.992	0.244	2.625	0.793	10.25	3.83	-88.77	-37.800	3.500	-38.933	null	null	null	null	null	null	0.70929	0.08710	-0.03854	-0.69836	27.9	10080.1.21	100
2026-3-6 14:14:52.409	WT4(FA:E0:7F:9A:F3:3E)	-0.305	-0.412	0.884	0.488	0.305	0.000	-24.45	17.46	-86.24	-32.000	32.800	-48.540	null	null	null	null	null	null	0.72702	-0.05127	0.25134	-0.63681	28.3	10080.1.21	100
2026-3-6 14:14:52.410	WT2(CA:F4:44:5B:2A:5C)	-0.329	0.762	0.551	-0.916	-0.854	0.061	54.71	19.22	-50.45	-12.900	-13.700	-27.553	null	null	null	null	null	null	0.75977	0.47192	-0.05435	-0.44382	27.5	10080.1.21	100
2026-3-6 14:14:52.476	WT1(D0:8E:86:5B:BD:44)	-0.999	0.100	-0.018	1.160	-1.526	1.160	17.56	73.10	-22.53	4.300	-9.353	-20.200	null	null	null	null	null	null	-0.32401	-0.66522	-0.27094	0.61560	25.2	10080.1.21	95
2026-3-6 14:14:52.477	WT3(F3:2A:15:68:55:37)	-0.064	0.153	0.986	-0.427	-0.244	1.099	10.22	3.81	-88.74	-37.700	4.500	-39.547	null	null	null	null	null	null	0.70929	0.08710	-0.03854	-0.69836	27.9	10080.1.21	100
2026-3-6 14:14:52.501	WT2(CA:F4:44:5B:2A:5C)	-0.340	0.770	0.560	-0.854	0.244	0.244	54.60	19.17	-50.47	-12.900	-13.700	-27.553	null	null	null	null	null	null	0.76108	0.46960	-0.05383	-0.44409	27.5	10080.1.21	100
2026-3-6 14:14:52.530	WT4(FA:E0:7F:9A:F3:3E)	-0.303	-0.403	0.886	-0.305	-1.160	0.793	-24.45	17.44	-86.20	-32.000	32.800	-48.540	null	null	null	null	null	null	0.72702	-0.05127	0.25134	-0.63681	28.3	10080.1.21	100
2026-3-6 14:14:52.574	WT1(D0:8E:86:5B:BD:44)	-1.000	0.101	-0.056	1.526	0.000	0.793	17.12	73.01	-22.89	4.300	-9.353	-20.200	null	null	null	null	null	null	-0.32565	-0.66553	-0.26990	0.61490	25.2	10080.1.21	95
2026-3-6 14:14:52.577	WT3(F3:2A:15:68:55:37)	-0.061	0.160	0.987	-0.549	-0.244	0.305	10.18	3.74	-88.71	-37.700	4.500	-39.547	null	null	null	null	null	null	0.70929	0.08710	-0.03854	-0.69836	27.9	10080.1.21	100
2026-3-6 14:14:52.621	WT4(FA:E0:7F:9A:F3:3E)	-0.297	-0.405	0.884	-0.427	-0.549	-0.122	-24.48	17.39	-86.18	-32.400	32.600	-47.540	null	null	null	null	null	null	0.72702	-0.05127	0.25134	-0.63681	28.3	10080.1.21	100
2026-3-6 14:14:52.623	WT2(CA:F4:44:5B:2A:5C)	-0.332	0.765	0.557	-0.916	0.000	-0.244	54.48	19.17	-50.47	-12.900	-13.700	-27.553	null	null	null	null	null	null	0.76108	0.46960	-0.05383	-0.44409	27.5	10080.1.21	100
2026-3-6 14:14:52.679	WT1(D0:8E:86:5B:BD:44)	-1.000	0.102	-0.035	0.488	0.122	1.282	16.53	72.97	-23.50	4.300	-9.353	-20.200	null	null	null	null	null	null	-0.32565	-0.66553	-0.26990	0.61490	25.2	10080.1.21	95
2026-3-6 14:14:52.679	WT3(F3:2A:15:68:55:37)	-0.061	0.155	0.989	-0.549	-0.488	0.366	10.13	3.67	-88.73	-37.700	4.500	-39.547	null	null	null	null	null	null	0.70966	0.08521	-0.03897	-0.69821	27.9	10080.1.21	100
2026-3-6 14:14:52.713	WT2(CA:F4:44:5B:2A:5C)	-0.337	0.765	0.574	-1.282	-1.892	0.610	54.35	19.08	-50.53	-13.500	-12.900	-28.000	null	null	null	null	null	null	0.76108	0.46960	-0.05383	-0.44409	27.5	10080.1.21	100
2026-3-6 14:14:52.742	WT4(FA:E0:7F:9A:F3:3E)	-0.303	-0.411	0.877	-0.122	-0.854	-0.183	-24.50	17.33	-86.20	-32.400	32.600	-47.540	null	null	null	null	null	null	0.72702	-0.05127	0.25134	-0.63681	28.3	10080.1.21	100
2026-3-6 14:14:52.780	WT1(D0:8E:86:5B:BD:44)	-1.008	0.094	-0.031	-2.136	-4.272	-3.174	15.81	73.01	-24.27	3.800	-9.940	-20.300	null	null	null	null	null	null	-0.32565	-0.66553	-0.26990	0.61490	25.2	10080.1.21	95
2026-3-6 14:14:52.790	WT3(F3:2A:15:68:55:37)	-0.070	0.168	0.989	0.305	0.793	-1.526	10.16	3.68	-88.85	-37.700	4.500	-39.547	null	null	null	null	null	null	0.70966	0.08521	-0.03897	-0.69821	27.9	10080.1.21	100
2026-3-6 14:14:52.801	WT4(FA:E0:7F:9A:F3:3E)	-0.302	-0.404	0.884	-0.183	0.793	-2.197	-24.53	17.29	-86.34	-32.400	32.600	-47.540	null	null	null	null	null	null	0.72583	-0.05283	0.25064	-0.63831	28.3	10080.1.21	100
2026-3-6 14:14:52.834	WT2(CA:F4:44:5B:2A:5C)	-0.346	0.764	0.547	-0.244	-2.319	-1.709	54.34	19.12	-50.71	-13.500	-12.900	-28.000	null	null	null	null	null	null	0.76108	0.46960	-0.05383	-0.44409	27.5	10080.1.21	100
2026-3-6 14:14:52.876	WT1(D0:8E:86:5B:BD:44)	-0.987	0.093	-0.007	0.793	1.892	0.244	14.92	73.05	-25.27	3.800	-9.940	-20.300	null	null	null	null	null	null	-0.32565	-0.66553	-0.26990	0.61490	25.2	10080.1.21	95
2026-3-6 14:14:52.879	WT3(F3:2A:15:68:55:37)	-0.047	0.152	0.995	-0.366	-0.183	-0.061	10.10	3.63	-89.04	-36.600	3.000	-36.100	null	null	null	null	null	null	0.70966	0.08521	-0.03897	-0.69821	27.9	10080.1.21	100
2026-3-6 14:14:52.924	WT2(CA:F4:44:5B:2A:5C)	-0.320	0.759	0.562	-0.061	-1.099	1.160	54.26	19.06	-50.88	-13.500	-12.900	-28.000	null	null	null	null	null	null	0.76077	0.46698	-0.05664	-0.44702	27.5	10080.1.21	100
2026-3-6 14:14:52.982	WT4(FA:E0:7F:9A:F3:3E)	-0.287	-0.401	0.885	0.610	-2.197	-0.610	-24.53	17.21	-86.46	-32.400	32.600	-47.540	null	null	null	null	null	null	0.72583	-0.05283	0.25064	-0.63831	28.3	10080.1.21	100
2026-3-6 14:14:53.3	WT3(F3:2A:15:68:55:37)	-0.083	0.154	0.994	-0.122	0.549	-1.038	10.08	3.48	-89.12	-36.600	3.000	-36.100	null	null	null	null	null	null	0.70966	0.08521	-0.03897	-0.69821	27.9	10080.1.21	100
2026-3-6 14:14:53.9	WT4(FA:E0:7F:9A:F3:3E)	-0.296	-0.409	0.885	-0.244	2.991	-1.526	-24.57	17.08	-86.48	-33.000	31.500	-48.567	null	null	null	null	null	null	0.72583	-0.05283	0.25064	-0.63831	28.3	10080.1.21	100
2026-3-6 14:14:53.20	WT1(D0:8E:86:5B:BD:44)	-0.985	0.113	-0.055	3.967	3.784	0.244	16.25	73.17	-23.88	3.800	-9.940	-20.300	null	null	null	null	null	null	-0.32434	-0.66489	-0.26993	0.61624	25.2	10080.1.21	95
2026-3-6 14:14:53.42	WT2(CA:F4:44:5B:2A:5C)	-0.339	0.762	0.570	0.610	-1.221	-1.831	54.24	18.93	-51.03	-13.500	-12.900	-28.000	null	null	null	null	null	null	0.76077	0.46698	-0.05664	-0.44702	27.5	10080.1.21	100
2026-3-6 14:14:53.51	WT1(D0:8E:86:5B:BD:44)	-1.017	0.077	0.015	-1.648	-3.723	-1.526	15.94	73.31	-24.33	3.800	-9.940	-20.300	null	null	null	null	null	null	-0.32434	-0.66489	-0.26993	0.61624	25.2	10080.1.21	95
2026-3-6 14:14:53.93	WT3(F3:2A:15:68:55:37)	-0.075	0.152	0.979	-1.709	0.183	-0.854	10.01	3.64	-89.29	-36.600	3.000	-36.100	null	null	null	null	null	null	0.70596	0.08319	-0.03879	-0.70218	27.9	10080.1.21	100
2026-3-6 14:14:53.103	WT2(CA:F4:44:5B:2A:5C)	-0.330	0.760	0.556	-1.404	-4.028	0.000	54.16	19.01	-51.26	-13.800	-12.500	-30.027	null	null	null	null	null	null	0.76077	0.46698	-0.05664	-0.44702	27.5	10080.1.21	100
2026-3-6 14:14:53.128	WT4(FA:E0:7F:9A:F3:3E)	-0.298	-0.414	0.887	-0.977	-2.869	0.793	-24.65	17.05	-86.58	-33.000	31.500	-48.567	null	null	null	null	null	null	0.72583	-0.05283	0.25064	-0.63831	28.3	10080.1.21	100
2026-3-6 14:14:53.181	WT1(D0:8E:86:5B:BD:44)	-0.981	0.087	-0.024	-4.150	-1.221	-3.967	15.24	73.35	-24.97	3.600	-10.153	-19.400	null	null	null	null	null	null	-0.32434	-0.66489	-0.26993	0.61624	25.2	10080.1.21	95
2026-3-6 14:14:53.219	WT3(F3:2A:15:68:55:37)	-0.055	0.156	0.994	-1.709	-1.831	0.061	9.82	3.57	-89.40	-36.600	3.000	-36.100	null	null	null	null	null	null	0.70596	0.08319	-0.03879	-0.70218	27.9	10080.1.21	100
2026-3-6 14:14:53.222	WT2(CA:F4:44:5B:2A:5C)	-0.320	0.764	0.555	-1.038	-0.732	0.427	54.03	18.97	-51.36	-13.800	-12.500	-30.027	null	null	null	null	null	null	0.76077	0.46698	-0.05664	-0.44702	27.5	10080.1.21	100
2026-3-6 14:14:53.224	WT4(FA:E0:7F:9A:F3:3E)	-0.285	-0.401	0.895	-2.258	-6.104	0.732	-24.72	16.85	-86.47	-33.000	31.500	-48.567	null	null	null	null	null	null	0.72565	-0.05774	0.24875	-0.63882	28.3	10080.1.21	100
2026-3-6 14:14:53.280	WT1(D0:8E:86:5B:BD:44)	-1.009	0.086	-0.016	1.099	1.038	1.099	18.05	73.69	-21.97	3.600	-10.153	-19.400	null	null	null	null	null	null	-0.32434	-0.66489	-0.26993	0.61624	25.2	10080.1.21	95
2026-3-6 14:14:53.281	WT3(F3:2A:15:68:55:37)	-0.054	0.145	0.982	-4.028	-3.174	0.305	9.57	3.38	-89.41	-38.100	4.800	-33.760	null	null	null	null	null	null	0.70596	0.08319	-0.03879	-0.70218	27.9	10080.1.21	100
2026-3-6 14:14:53.312	WT2(CA:F4:44:5B:2A:5C)	-0.347	0.756	0.572	-3.540	-4.761	0.122	53.69	18.79	-51.52	-13.800	-12.500	-30.027	null	null	null	null	null	null	0.76190	0.46021	-0.05762	-0.45193	27.5	10080.1.21	100
2026-3-6 14:14:53.340	WT4(FA:E0:7F:9A:F3:3E)	-0.284	-0.417	0.887	-2.197	-3.601	-0.977	-24.90	16.45	-86.35	-33.000	31.500	-48.567	null	null	null	null	null	null	0.72565	-0.05774	0.24875	-0.63882	28.3	10080.1.21	100
2026-3-6 14:14:53.387	WT1(D0:8E:86:5B:BD:44)	-0.983	0.096	0.005	-0.916	-1.831	-2.319	20.58	73.77	-19.52	3.600	-10.153	-19.400	null	null	null	null	null	null	-0.32071	-0.66336	-0.27521	0.61743	25.2	10080.1.21	95
2026-3-6 14:14:53.389	WT3(F3:2A:15:68:55:37)	-0.052	0.125	1.001	-3.235	1.648	-0.793	9.16	3.21	-89.58	-38.100	4.800	-33.760	null	null	null	null	null	null	0.70596	0.08319	-0.03879	-0.70218	27.9	10080.1.21	100
2026-3-6 14:14:53.431	WT4(FA:E0:7F:9A:F3:3E)	-0.270	-0.415	0.889	-0.793	-3.357	-1.282	-25.06	16.19	-86.45	-32.900	32.000	-46.553	null	null	null	null	null	null	0.72565	-0.05774	0.24875	-0.63882	28.3	10080.1.21	100
2026-3-6 14:14:53.432	WT2(CA:F4:44:5B:2A:5C)	-0.317	0.749	0.588	0.427	-1.953	0.549	53.29	18.74	-51.80	-13.800	-12.500	-30.027	null	null	null	null	null	null	0.76190	0.46021	-0.05762	-0.45193	27.5	10080.1.21	100
2026-3-6 14:14:53.481	WT1(D0:8E:86:5B:BD:44)	-0.986	0.073	-0.029	-0.305	4.333	-1.526	22.68	74.08	-17.47	3.600	-10.153	-19.400	null	null	null	null	null	null	-0.32071	-0.66336	-0.27521	0.61743	25.2	10080.1.21	95
2026-3-6 14:14:53.481	WT3(F3:2A:15:68:55:37)	-0.046	0.132	0.989	-3.052	-3.540	0.183	8.90	3.03	-89.67	-38.100	4.800	-33.760	null	null	null	null	null	null	0.70517	0.07233	-0.03607	-0.70435	27.9	10080.1.21	100
2026-3-6 14:14:53.551	WT4(FA:E0:7F:9A:F3:3E)	-0.260	-0.428	0.891	-1.526	-1.587	-1.343	-25.22	15.80	-86.39	-32.900	32.000	-46.553	null	null	null	null	null	null	0.72565	-0.05774	0.24875	-0.63882	28.3	10080.1.21	100
2026-3-6 14:14:53.552	WT2(CA:F4:44:5B:2A:5C)	-0.327	0.749	0.581	-2.625	-3.174	0.183	53.03	18.47	-51.98	-14.900	-12.000	-28.860	null	null	null	null	null	null	0.76190	0.46021	-0.05762	-0.45193	27.5	10080.1.21	100
