时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	位移X(mm)	位移Y(mm)	位移Z(mm)	速度X(mm/s)	速度Y(mm/s)	速度Z(mm/s)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2026-2-26 15:16:25.391	WT2(CA:F4:44:5B:2A:5C)	-0.457	0.712	0.477	1.221	0.305	1.404	54.37	23.62	-93.48	-7.600	-13.500	-28.720	null	null	null	null	null	null	0.52875	0.43948	-0.19547	-0.69925	22.1	10080.1.21	100
2026-2-26 15:16:25.416	WT3(F3:2A:15:68:55:37)	-0.234	0.068	0.957	2.991	0.061	0.610	4.60	12.53	-23.40	-29.100	37.813	8.800	null	null	null	null	null	null	0.97168	0.05945	0.10007	-0.20544	22.4	10080.1.21	100
2026-2-26 15:16:25.431	WT1(D0:8E:86:5B:BD:44)	-0.135	0.943	0.048	3.479	6.836	-5.249	-1.15	-4.92	-147.56	-12.700	-18.600	13.320	null	null	null	null	null	null	0.16602	0.23181	-0.66028	-0.69470	21.1	10080.1.21	100
2026-2-26 15:16:25.490	WT4(FA:E0:7F:9A:F3:3E)	0.776	-0.190	0.634	0.549	-2.136	0.122	-13.82	-49.05	109.68	-30.800	20.800	-46.520	null	null	null	null	null	null	0.56055	0.27448	-0.32849	0.70883	23.1	10080.1.21	100
2026-2-26 15:16:25.491	WT1(D0:8E:86:5B:BD:44)	-0.123	1.025	-0.002	7.324	-7.629	-4.639	-0.73	-4.56	-147.26	-12.700	-18.600	13.320	null	null	null	null	null	null	0.16602	0.23181	-0.66028	-0.69470	21.1	10080.1.21	100
2026-2-26 15:16:25.504	WT3(F3:2A:15:68:55:37)	-0.218	0.060	0.999	0.854	-0.854	-0.183	4.56	12.61	-23.36	-29.100	37.813	8.800	null	null	null	null	null	null	0.97168	0.05945	0.10007	-0.20544	22.4	10080.1.21	100
2026-2-26 15:16:25.512	WT2(CA:F4:44:5B:2A:5C)	-0.440	0.759	0.518	2.502	-0.488	4.333	54.57	23.58	-93.31	-7.600	-13.500	-28.720	null	null	null	null	null	null	0.52875	0.43948	-0.19547	-0.69925	22.1	10080.1.21	100
2026-2-26 15:16:25.585	WT4(FA:E0:7F:9A:F3:3E)	0.759	-0.210	0.621	1.465	5.432	-0.610	-13.99	-49.13	109.74	-30.800	20.800	-46.520	null	null	null	null	null	null	0.56055	0.27448	-0.32849	0.70883	23.1	10080.1.21	100
2026-2-26 15:16:25.586	WT3(F3:2A:15:68:55:37)	-0.227	0.056	0.964	0.427	1.587	0.000	4.69	12.67	-23.41	-29.100	37.813	8.800	null	null	null	null	null	null	0.97147	0.06158	0.10025	-0.20575	22.4	10080.1.21	100
2026-2-26 15:16:25.586	WT2(CA:F4:44:5B:2A:5C)	-0.452	0.723	0.514	2.747	1.526	1.221	54.89	23.58	-93.20	-8.600	-12.900	-29.767	null	null	null	null	null	null	0.52875	0.43948	-0.19547	-0.69925	22.1	10080.1.21	100
2026-2-26 15:16:25.617	WT1(D0:8E:86:5B:BD:44)	-0.123	0.984	0.040	-4.089	-11.230	-4.272	-0.46	-4.15	-148.36	-12.700	-18.600	13.320	null	null	null	null	null	null	0.16602	0.23181	-0.66028	-0.69470	21.1	10080.1.21	100
2026-2-26 15:16:25.622	WT4(FA:E0:7F:9A:F3:3E)	0.766	-0.188	0.634	-0.427	-0.488	2.197	-13.84	-48.88	109.67	-31.700	19.200	-50.747	null	null	null	null	null	null	0.56055	0.27448	-0.32849	0.70883	23.1	10080.1.21	100
2026-2-26 15:16:25.694	WT3(F3:2A:15:68:55:37)	-0.235	0.070	0.979	-1.831	1.831	-0.671	4.57	12.80	-23.41	-29.100	37.813	8.800	null	null	null	null	null	null	0.97147	0.06158	0.10025	-0.20575	22.4	10080.1.21	100
2026-2-26 15:16:25.700	WT1(D0:8E:86:5B:BD:44)	-0.133	0.984	0.015	-7.202	-1.343	1.648	-0.83	-3.84	-149.13	-12.700	-18.600	13.320	null	null	null	null	null	null	0.14923	0.22800	-0.66260	-0.69754	21.1	10080.1.21	100
2026-2-26 15:16:25.745	WT4(FA:E0:7F:9A:F3:3E)	0.759	-0.188	0.631	-1.770	-0.061	1.038	-14.02	-48.85	109.77	-31.700	19.200	-50.747	null	null	null	null	null	null	0.56055	0.27448	-0.32849	0.70883	23.1	10080.1.21	100
2026-2-26 15:16:25.752	WT2(CA:F4:44:5B:2A:5C)	-0.446	0.760	0.501	-1.831	-2.258	0.000	54.92	23.69	-93.18	-8.600	-12.900	-29.767	null	null	null	null	null	null	0.52875	0.43948	-0.19547	-0.69925	22.1	10080.1.21	100
2026-2-26 15:16:25.788	WT2(CA:F4:44:5B:2A:5C)	-0.436	0.764	0.506	-0.610	0.244	-1.404	54.68	23.69	-93.35	-8.600	-12.900	-29.767	null	null	null	null	null	null	0.52768	0.44156	-0.19604	-0.69858	22.1	10080.1.21	100
2026-2-26 15:16:25.803	WT3(F3:2A:15:68:55:37)	-0.225	0.064	0.987	0.183	-1.343	-0.671	4.44	12.71	-23.55	-29.100	37.813	8.800	null	null	null	null	null	null	0.97147	0.06158	0.10025	-0.20575	22.4	10080.1.21	100
2026-2-26 15:16:25.823	WT1(D0:8E:86:5B:BD:44)	-0.126	0.991	0.010	-3.296	-5.737	1.099	-1.27	-4.20	-149.23	-12.700	-18.600	13.320	null	null	null	null	null	null	0.14923	0.22800	-0.66260	-0.69754	21.1	10080.1.21	100
2026-2-26 15:16:25.834	WT4(FA:E0:7F:9A:F3:3E)	0.762	-0.208	0.630	0.549	-0.732	-0.916	-14.24	-48.79	109.92	-31.700	19.200	-50.747	null	null	null	null	null	null	0.56116	0.27063	-0.32639	0.71078	23.1	10080.1.21	100
2026-2-26 15:16:25.893	WT3(F3:2A:15:68:55:37)	-0.221	0.066	0.979	-0.549	0.000	-0.183	4.46	12.72	-23.57	-30.000	36.653	10.000	null	null	null	null	null	null	0.97147	0.06158	0.10025	-0.20575	22.4	10080.1.21	100
2026-2-26 15:16:25.902	WT2(CA:F4:44:5B:2A:5C)	-0.439	0.749	0.505	-0.793	1.099	-1.038	54.68	23.80	-93.33	-8.600	-12.900	-29.767	null	null	null	null	null	null	0.52768	0.44156	-0.19604	-0.69858	22.1	10080.1.21	100
2026-2-26 15:16:25.909	WT1(D0:8E:86:5B:BD:44)	-0.104	0.984	0.033	-4.517	9.033	0.000	-1.72	-4.33	-148.86	-11.900	-19.000	15.327	null	null	null	null	null	null	0.14923	0.22800	-0.66260	-0.69754	21.1	10080.1.21	100
2026-2-26 15:16:25.993	WT4(FA:E0:7F:9A:F3:3E)	0.757	-0.197	0.633	1.892	1.221	-0.427	-13.93	-48.63	109.73	-31.700	19.200	-50.747	null	null	null	null	null	null	0.56116	0.27063	-0.32639	0.71078	23.1	10080.1.21	100
2026-2-26 15:16:26.17	WT3(F3:2A:15:68:55:37)	-0.223	0.063	0.978	-1.343	-0.061	0.305	4.39	12.79	-23.54	-30.000	36.653	10.000	null	null	null	null	null	null	0.97147	0.06158	0.10025	-0.20575	22.4	10080.1.21	100
2026-2-26 15:16:26.21	WT2(CA:F4:44:5B:2A:5C)	-0.438	0.738	0.516	-0.977	0.671	-0.305	54.60	23.98	-93.27	-6.800	-12.500	-26.167	null	null	null	null	null	null	0.52768	0.44156	-0.19604	-0.69858	22.1	10080.1.21	100
2026-2-26 15:16:26.33	WT1(D0:8E:86:5B:BD:44)	-0.118	0.995	0.042	-6.165	10.620	0.977	-2.04	-4.18	-148.03	-11.900	-19.000	15.327	null	null	null	null	null	null	0.16138	0.23215	-0.65341	-0.70215	21.1	10080.1.21	100
2026-2-26 15:16:26.40	WT4(FA:E0:7F:9A:F3:3E)	0.751	-0.183	0.641	-0.366	1.282	0.366	-13.58	-48.33	109.54	-31.800	18.800	-46.953	null	null	null	null	null	null	0.56116	0.27063	-0.32639	0.71078	23.1	10080.1.21	100
2026-2-26 15:16:26.96	WT1(D0:8E:86:5B:BD:44)	-0.117	0.984	0.037	-2.625	1.282	2.930	-2.33	-4.39	-147.76	-11.900	-19.000	15.327	null	null	null	null	null	null	0.16138	0.23215	-0.65341	-0.70215	21.1	10080.1.21	100
2026-2-26 15:16:26.101	WT3(F3:2A:15:68:55:37)	-0.218	0.060	0.972	0.610	-0.732	-1.160	4.36	12.77	-23.60	-30.000	36.653	10.000	null	null	null	null	null	null	0.97107	0.05991	0.10132	-0.20749	22.4	10080.1.21	100
2026-2-26 15:16:26.110	WT2(CA:F4:44:5B:2A:5C)	-0.431	0.740	0.508	0.305	-1.892	0.427	54.61	23.94	-93.36	-6.800	-12.500	-26.167	null	null	null	null	null	null	0.52710	0.44214	-0.19464	-0.69904	22.1	10080.1.21	100
2026-2-26 15:16:26.158	WT4(FA:E0:7F:9A:F3:3E)	0.743	-0.205	0.642	0.671	0.244	0.000	-13.69	-48.09	109.58	-31.800	18.800	-46.953	null	null	null	null	null	null	0.56116	0.27063	-0.32639	0.71078	23.1	10080.1.21	100
2026-2-26 15:16:26.196	WT3(F3:2A:15:68:55:37)	-0.207	0.064	0.976	-0.427	0.061	0.916	4.36	12.77	-23.60	-29.300	37.433	9.400	null	null	null	null	null	null	0.97107	0.05991	0.10132	-0.20749	22.4	10080.1.21	100
2026-2-26 15:16:26.203	WT2(CA:F4:44:5B:2A:5C)	-0.427	0.742	0.509	-0.488	1.465	-0.610	54.61	23.98	-93.33	-6.800	-12.500	-26.167	null	null	null	null	null	null	0.52710	0.44214	-0.19464	-0.69904	22.1	10080.1.21	100
2026-2-26 15:16:26.211	WT1(D0:8E:86:5B:BD:44)	-0.101	0.984	0.049	-2.075	7.385	-2.808	-2.40	-4.21	-147.30	-11.900	-19.000	15.327	null	null	null	null	null	null	0.16138	0.23215	-0.65341	-0.70215	21.1	10080.1.21	100
2026-2-26 15:16:26.252	WT4(FA:E0:7F:9A:F3:3E)	0.769	-0.184	0.648	1.282	-0.061	-0.061	-13.30	-47.93	109.37	-31.800	18.800	-46.953	null	null	null	null	null	null	0.56244	0.26950	-0.32175	0.71234	23.1	10080.1.21	100
2026-2-26 15:16:26.316	WT1(D0:8E:86:5B:BD:44)	-0.128	0.998	0.056	-4.578	3.052	4.517	-2.43	-4.17	-146.82	-12.000	-20.600	16.093	null	null	null	null	null	null	0.16138	0.23215	-0.65341	-0.70215	21.1	10080.1.21	100
2026-2-26 15:16:26.318	WT3(F3:2A:15:68:55:37)	-0.219	0.059	0.986	0.244	1.648	0.061	4.34	12.85	-23.53	-29.300	37.433	9.400	null	null	null	null	null	null	0.97107	0.05991	0.10132	-0.20749	22.4	10080.1.21	100
2026-2-26 15:16:26.323	WT2(CA:F4:44:5B:2A:5C)	-0.433	0.755	0.518	-1.221	0.732	-1.404	54.53	24.03	-93.31	-8.400	-13.300	-27.933	null	null	null	null	null	null	0.52710	0.44214	-0.19464	-0.69904	22.1	10080.1.21	100
2026-2-26 15:16:26.379	WT4(FA:E0:7F:9A:F3:3E)	0.743	-0.192	0.634	-1.587	-4.822	-0.122	-13.55	-48.38	109.50	-31.800	18.800	-46.953	null	null	null	null	null	null	0.56244	0.26950	-0.32175	0.71234	23.1	10080.1.21	100
2026-2-26 15:16:26.380	WT3(F3:2A:15:68:55:37)	-0.229	0.060	0.963	0.549	1.709	-1.709	4.42	12.93	-23.64	-29.300	37.433	9.400	null	null	null	null	null	null	0.97043	0.06091	0.10498	-0.20834	22.4	10080.1.21	100
2026-2-26 15:16:26.381	WT2(CA:F4:44:5B:2A:5C)	-0.442	0.715	0.513	1.953	1.953	-3.723	54.42	24.13	-93.48	-8.400	-13.300	-27.933	null	null	null	null	null	null	0.52710	0.44214	-0.19464	-0.69904	22.1	10080.1.21	100
2026-2-26 15:16:26.423	WT1(D0:8E:86:5B:BD:44)	-0.147	1.012	-0.028	21.606	-22.888	-16.663	-2.71	-4.18	-146.39	-12.000	-20.600	16.093	null	null	null	null	null	null	0.16138	0.23215	-0.65341	-0.70215	21.1	10080.1.21	100
2026-2-26 15:16:26.429	WT4(FA:E0:7F:9A:F3:3E)	0.757	-0.194	0.642	-3.296	-3.113	1.587	-14.01	-48.38	109.77	-31.400	18.500	-44.553	null	null	null	null	null	null	0.56244	0.26950	-0.32175	0.71234	23.1	10080.1.21	100
2026-2-26 15:16:26.491	WT3(F3:2A:15:68:55:37)	-0.250	0.075	0.965	-1.221	0.793	-2.625	4.36	13.24	-23.77	-29.300	37.433	9.400	null	null	null	null	null	null	0.97043	0.06091	0.10498	-0.20834	22.4	10080.1.21	100
2026-2-26 15:16:26.501	WT2(CA:F4:44:5B:2A:5C)	-0.460	0.726	0.506	-1.221	0.000	-3.662	54.30	24.42	-93.68	-8.400	-13.300	-27.933	null	null	null	null	null	null	0.52710	0.44214	-0.19464	-0.69904	22.1	10080.1.21	100
2026-2-26 15:16:26.509	WT1(D0:8E:86:5B:BD:44)	-0.122	1.002	0.057	-0.366	-3.052	-5.066	-2.88	-3.94	-146.80	-12.000	-20.600	16.093	null	null	null	null	null	null	0.16541	0.23959	-0.64609	-0.70547	21.1	10080.1.21	100
2026-2-26 15:16:26.581	WT4(FA:E0:7F:9A:F3:3E)	0.734	-0.198	0.641	0.183	-2.014	-1.587	-13.85	-48.48	109.50	-31.400	18.500	-44.553	null	null	null	null	null	null	0.56244	0.26950	-0.32175	0.71234	23.1	10080.1.21	100
2026-2-26 15:16:26.591	WT2(CA:F4:44:5B:2A:5C)	-0.447	0.732	0.515	-1.099	-1.038	-1.709	54.11	24.73	-93.82	-8.400	-13.300	-27.933	null	null	null	null	null	null	0.52310	0.44278	-0.18887	-0.70322	22.1	10080.1.21	100
2026-2-26 15:16:26.610	WT3(F3:2A:15:68:55:37)	-0.232	0.060	0.975	-0.610	0.000	-1.099	4.20	13.60	-23.87	-29.300	37.433	9.400	null	null	null	null	null	null	0.97043	0.06091	0.10498	-0.20834	22.4	10080.1.21	100
2026-2-26 15:16:26.628	WT1(D0:8E:86:5B:BD:44)	-0.117	0.984	0.043	-0.549	-3.418	-0.427	-3.18	-3.70	-146.93	-12.000	-20.600	16.093	null	null	null	null	null	null	0.16541	0.23959	-0.64609	-0.70547	21.1	10080.1.21	100
2026-2-26 15:16:26.681	WT4(FA:E0:7F:9A:F3:3E)	0.750	-0.188	0.650	1.465	0.854	-2.808	-13.24	-48.31	108.96	-31.400	18.500	-44.553	null	null	null	null	null	null	0.56601	0.27023	-0.32159	0.70926	23.1	10080.1.21	100
2026-2-26 15:16:26.703	WT3(F3:2A:15:68:55:37)	-0.243	0.048	0.983	-1.526	-0.183	-2.930	4.04	13.72	-24.05	-29.700	38.247	9.900	null	null	null	null	null	null	0.97043	0.06091	0.10498	-0.20834	22.4	10080.1.21	100
2026-2-26 15:16:26.714	WT2(CA:F4:44:5B:2A:5C)	-0.454	0.735	0.529	-1.282	-2.625	-1.770	53.88	24.85	-94.02	-6.600	-12.100	-30.187	null	null	null	null	null	null	0.52310	0.44278	-0.18887	-0.70322	22.1	10080.1.21	100
2026-2-26 15:16:26.721	WT1(D0:8E:86:5B:BD:44)	-0.131	1.010	0.051	0.000	-3.174	1.587	-3.37	-3.75	-147.16	-14.000	-18.700	11.700	null	null	null	null	null	null	0.16541	0.23959	-0.64609	-0.70547	21.1	10080.1.21	100
2026-2-26 15:16:26.760	WT4(FA:E0:7F:9A:F3:3E)	0.759	-0.193	0.644	-1.770	-5.066	-3.296	-13.06	-48.47	108.59	-31.400	18.500	-44.553	null	null	null	null	null	null	0.56601	0.27023	-0.32159	0.70926	23.1	10080.1.21	100
2026-2-26 15:16:26.800	WT3(F3:2A:15:68:55:37)	-0.260	0.047	0.974	0.671	0.671	-4.822	3.91	13.87	-24.43	-29.700	38.247	9.900	null	null	null	null	null	null	0.97043	0.06091	0.10498	-0.20834	22.4	10080.1.21	100
2026-2-26 15:16:26.801	WT2(CA:F4:44:5B:2A:5C)	-0.485	0.723	0.522	2.258	-2.380	-3.540	53.79	24.97	-94.38	-6.600	-12.100	-30.187	null	null	null	null	null	null	0.52310	0.44278	-0.18887	-0.70322	22.1	10080.1.21	100
2026-2-26 15:16:26.841	WT1(D0:8E:86:5B:BD:44)	-0.141	0.989	0.054	1.282	-9.155	-1.770	-3.43	-3.67	-147.73	-14.000	-18.700	11.700	null	null	null	null	null	null	0.15735	0.23273	-0.64578	-0.70987	21.1	10080.1.21	100
2026-2-26 15:16:26.849	WT4(FA:E0:7F:9A:F3:3E)	0.762	-0.186	0.639	-3.174	-3.357	-3.052	-12.92	-48.70	108.11	-31.300	18.800	-47.547	null	null	null	null	null	null	0.56601	0.27023	-0.32159	0.70926	23.1	10080.1.21	100
2026-2-26 15:16:26.901	WT1(D0:8E:86:5B:BD:44)	-0.110	0.987	0.062	-0.549	0.000	1.648	-3.41	-3.57	-148.15	-14.000	-18.700	11.700	null	null	null	null	null	null	0.15735	0.23273	-0.64578	-0.70987	21.1	10080.1.21	100
2026-2-26 15:16:26.910	WT3(F3:2A:15:68:55:37)	-0.241	0.050	0.974	0.000	1.526	-2.747	3.83	14.07	-24.88	-29.700	38.247	9.900	null	null	null	null	null	null	0.96756	0.05862	0.11252	-0.21829	22.4	10080.1.21	100
2026-2-26 15:16:26.919	WT2(CA:F4:44:5B:2A:5C)	-0.463	0.728	0.506	0.061	-1.404	-1.343	53.81	25.11	-94.75	-6.600	-12.100	-30.187	null	null	null	null	null	null	0.51663	0.44159	-0.18863	-0.70880	22.1	10080.1.21	100
2026-2-26 15:16:26.982	WT4(FA:E0:7F:9A:F3:3E)	0.766	-0.173	0.634	-0.488	3.113	-0.793	-12.83	-48.68	107.81	-31.300	18.800	-47.547	null	null	null	null	null	null	0.56601	0.27023	-0.32159	0.70926	23.1	10080.1.21	100
2026-2-26 15:16:26.982	WT3(F3:2A:15:68:55:37)	-0.236	0.062	0.981	-0.061	1.099	0.610	3.78	14.07	-24.99	-28.800	35.407	8.800	null	null	null	null	null	null	0.96756	0.05862	0.11252	-0.21829	22.4	10080.1.21	100
2026-2-26 15:16:26.983	WT2(CA:F4:44:5B:2A:5C)	-0.456	0.736	0.516	-0.732	-0.244	0.549	53.78	25.11	-94.83	-6.600	-12.100	-30.187	null	null	null	null	null	null	0.51663	0.44159	-0.18863	-0.70880	22.1	10080.1.21	100
2026-2-26 15:16:27.23	WT1(D0:8E:86:5B:BD:44)	-0.114	0.990	0.045	0.732	-2.930	2.991	-3.33	-3.54	-148.15	-14.000	-18.700	11.700	null	null	null	null	null	null	0.15735	0.23273	-0.64578	-0.70987	21.1	10080.1.21	100
2026-2-26 15:16:27.31	WT4(FA:E0:7F:9A:F3:3E)	0.756	-0.170	0.635	-3.357	0.183	-0.061	-12.61	-48.69	107.50	-31.300	18.800	-47.547	null	null	null	null	null	null	0.57361	0.27020	-0.32437	0.70187	23.1	10080.1.21	100
2026-2-26 15:16:27.103	WT2(CA:F4:44:5B:2A:5C)	-0.454	0.737	0.527	3.113	-0.061	-4.089	53.88	25.17	-94.96	-6.600	-12.100	-30.187	null	null	null	null	null	null	0.51663	0.44159	-0.18863	-0.70880	22.1	10080.1.21	100
2026-2-26 15:16:27.112	WT1(D0:8E:86:5B:BD:44)	-0.128	1.002	0.048	0.427	-5.981	-5.554	-3.20	-3.38	-148.44	-10.600	-20.000	12.333	null	null	null	null	null	null	0.15735	0.23273	-0.64578	-0.70987	21.1	10080.1.21	100
2026-2-26 15:16:27.125	WT3(F3:2A:15:68:55:37)	-0.237	0.052	0.986	2.991	3.662	-2.502	3.88	14.12	-25.13	-28.800	35.407	8.800	null	null	null	null	null	null	0.96756	0.05862	0.11252	-0.21829	22.4	10080.1.21	100
2026-2-26 15:16:27.150	WT4(FA:E0:7F:9A:F3:3E)	0.783	-0.181	0.636	-6.287	0.000	-2.930	-12.79	-48.72	107.17	-31.300	18.800	-47.547	null	null	null	null	null	null	0.57361	0.27020	-0.32437	0.70187	23.1	10080.1.21	100
2026-2-26 15:16:27.184	WT3(F3:2A:15:68:55:37)	-0.260	0.054	0.975	4.333	1.221	-3.784	4.19	14.40	-25.49	-28.800	35.407	8.800	null	null	null	null	null	null	0.96463	0.06567	0.11572	-0.22729	22.4	10080.1.21	100
2026-2-26 15:16:27.191	WT2(CA:F4:44:5B:2A:5C)	-0.482	0.729	0.507	3.296	-1.343	-2.502	54.28	25.39	-95.22	-7.400	-12.900	-27.753	null	null	null	null	null	null	0.51663	0.44159	-0.18863	-0.70880	22.1	10080.1.21	100
2026-2-26 15:16:27.237	WT1(D0:8E:86:5B:BD:44)	-0.165	0.985	0.061	-0.732	-0.122	-1.709	-3.05	-3.01	-148.97	-10.600	-20.000	12.333	null	null	null	null	null	null	0.15735	0.23273	-0.64578	-0.70987	21.1	10080.1.21	100
2026-2-26 15:16:27.241	WT4(FA:E0:7F:9A:F3:3E)	0.777	-0.176	0.621	-6.592	-5.005	-4.395	-13.14	-49.26	106.80	-31.300	18.800	-47.547	null	null	null	null	null	null	0.57361	0.27020	-0.32437	0.70187	23.1	10080.1.21	100
2026-2-26 15:16:27.304	WT3(F3:2A:15:68:55:37)	-0.250	0.065	0.962	2.380	4.822	-5.981	4.40	14.72	-26.01	-28.800	35.407	8.800	null	null	null	null	null	null	0.96463	0.06567	0.11572	-0.22729	22.4	10080.1.21	100
2026-2-26 15:16:27.314	WT2(CA:F4:44:5B:2A:5C)	-0.469	0.724	0.487	3.906	-1.282	-5.920	54.53	25.67	-95.73	-7.400	-12.900	-27.753	null	null	null	null	null	null	0.51663	0.44159	-0.18863	-0.70880	22.1	10080.1.21	100
2026-2-26 15:16:27.320	WT1(D0:8E:86:5B:BD:44)	-0.138	0.970	0.052	-1.587	-2.502	-2.625	-3.09	-2.53	-149.46	-10.600	-20.000	12.333	null	null	null	null	null	null	0.14096	0.22977	-0.64963	-0.71078	21.1	10080.1.21	100
2026-2-26 15:16:27.384	WT4(FA:E0:7F:9A:F3:3E)	0.798	-0.194	0.617	-2.991	-1.648	-4.456	-13.50	-49.63	106.40	-30.100	20.500	-48.313	null	null	null	null	null	null	0.57361	0.27020	-0.32437	0.70187	23.1	10080.1.21	100
2026-2-26 15:16:27.396	WT3(F3:2A:15:68:55:37)	-0.260	0.065	0.966	-0.427	1.526	-3.052	4.34	14.71	-26.56	-28.800	35.407	8.800	null	null	null	null	null	null	0.96463	0.06567	0.11572	-0.22729	22.4	10080.1.21	100
2026-2-26 15:16:27.400	WT2(CA:F4:44:5B:2A:5C)	-0.480	0.723	0.503	0.977	-0.488	-2.380	54.48	25.60	-96.27	-7.400	-12.900	-27.753	null	null	null	null	null	null	0.50299	0.44470	-0.19571	-0.71472	22.1	10080.1.21	100
2026-2-26 15:16:27.445	WT1(D0:8E:86:5B:BD:44)	-0.158	0.990	0.029	-0.366	-0.061	-1.770	-3.06	-2.65	-149.82	-10.600	-20.000	12.333	null	null	null	null	null	null	0.14096	0.22977	-0.64963	-0.71078	21.1	10080.1.21	100
2026-2-26 15:16:27.451	WT4(FA:E0:7F:9A:F3:3E)	0.782	-0.168	0.607	-1.709	0.061	-3.906	-13.19	-50.04	105.73	-30.100	20.500	-48.313	null	null	null	null	null	null	0.57361	0.27020	-0.32437	0.70187	23.1	10080.1.21	100
2026-2-26 15:16:27.499	WT1(D0:8E:86:5B:BD:44)	-0.122	0.995	0.027	-0.549	-2.563	-5.005	-3.15	-2.67	-150.19	-11.700	-19.800	13.513	null	null	null	null	null	null	0.14096	0.22977	-0.64963	-0.71078	21.1	10080.1.21	100
2026-2-26 15:16:27.512	WT3(F3:2A:15:68:55:37)	-0.247	0.065	0.970	-0.488	3.906	-3.418	4.19	14.73	-26.97	-29.700	35.613	7.700	null	null	null	null	null	null	0.96463	0.06567	0.11572	-0.22729	22.4	10080.1.21	100
2026-2-26 15:16:27.522	WT2(CA:F4:44:5B:2A:5C)	-0.453	0.729	0.502	1.221	-0.366	-5.005	54.34	25.62	-96.71	-9.000	-13.100	-26.753	null	null	null	null	null	null	0.50299	0.44470	-0.19571	-0.71472	22.1	10080.1.21	100
2026-2-26 15:16:27.584	WT4(FA:E0:7F:9A:F3:3E)	0.764	-0.190	0.613	0.916	5.310	-4.700	-12.90	-49.87	105.17	-30.100	20.500	-48.313	null	null	null	null	null	null	0.58649	0.27069	-0.33398	0.68637	23.1	10080.1.21	100
2026-2-26 15:16:27.605	WT3(F3:2A:15:68:55:37)	-0.250	0.055	0.979	-0.244	0.244	-3.601	4.02	14.64	-27.38	-29.700	35.613	7.700	null	null	null	null	null	null	0.96463	0.06567	0.11572	-0.22729	22.4	10080.1.21	100
2026-2-26 15:16:27.610	WT2(CA:F4:44:5B:2A:5C)	-0.463	0.740	0.524	2.136	-3.845	-5.981	54.17	25.54	-97.36	-9.000	-13.100	-26.753	null	null	null	null	null	null	0.50299	0.44470	-0.19571	-0.71472	22.1	10080.1.21	100
2026-2-26 15:16:27.619	WT1(D0:8E:86:5B:BD:44)	-0.162	1.005	0.017	6.470	-12.329	-10.254	-2.85	-2.54	-151.14	-11.700	-19.800	13.513	null	null	null	null	null	null	0.14096	0.22977	-0.64963	-0.71078	21.1	10080.1.21	100
2026-2-26 15:16:27.682	WT4(FA:E0:7F:9A:F3:3E)	0.773	-0.173	0.631	-0.854	1.831	-7.751	-11.91	-49.55	104.03	-31.100	18.000	-47.360	null	null	null	null	null	null	0.58649	0.27069	-0.33398	0.68637	23.1	10080.1.21	100
2026-2-26 15:16:27.714	WT1(D0:8E:86:5B:BD:44)	-0.173	0.994	0.026	18.921	-26.306	-15.686	-1.70	-1.60	-153.34	-11.700	-19.800	13.513	null	null	null	null	null	null	0.10187	0.21506	-0.66544	-0.70743	21.1	10080.1.21	100
2026-2-26 15:16:27.726	WT3(F3:2A:15:68:55:37)	-0.276	0.068	0.979	4.089	1.953	-9.521	4.10	14.75	-28.08	-29.700	35.613	7.700	null	null	null	null	null	null	0.95935	0.06635	0.11676	-0.24799	22.4	10080.1.21	100
2026-2-26 15:16:27.732	WT2(CA:F4:44:5B:2A:5C)	-0.499	0.736	0.504	6.592	-5.127	-9.888	54.29	25.85	-98.28	-9.000	-13.100	-26.753	null	null	null	null	null	null	0.48105	0.44006	-0.20474	-0.73001	22.1	10080.1.21	100
2026-2-26 15:16:27.787	WT3(F3:2A:15:68:55:37)	-0.241	0.079	0.966	-4.639	-8.850	-8.118	3.96	14.92	-29.12	-31.000	36.833	7.400	null	null	null	null	null	null	0.95935	0.06635	0.11676	-0.24799	22.4	10080.1.21	100
2026-2-26 15:16:27.790	WT2(CA:F4:44:5B:2A:5C)	-0.472	0.732	0.476	-4.150	-15.564	0.000	54.20	25.99	-99.70	-9.000	-13.100	-26.753	null	null	null	null	null	null	0.48105	0.44006	-0.20474	-0.73001	22.1	10080.1.21	100
2026-2-26 15:16:27.809	WT4(FA:E0:7F:9A:F3:3E)	0.772	-0.149	0.638	-2.808	3.723	-12.390	-10.74	-49.43	102.36	-31.100	18.000	-47.360	null	null	null	null	null	null	0.58649	0.27069	-0.33398	0.68637	23.1	10080.1.21	100
2026-2-26 15:16:27.833	WT1(D0:8E:86:5B:BD:44)	-0.161	0.958	0.017	13.123	-30.090	13.367	-0.96	-0.94	-155.97	-11.700	-19.800	13.513	null	null	null	null	null	null	0.10187	0.21506	-0.66544	-0.70743	21.1	10080.1.21	100
2026-2-26 15:16:27.841	WT4(FA:E0:7F:9A:F3:3E)	0.731	-0.185	0.637	5.981	29.114	-2.808	-10.40	-48.84	101.62	-31.100	18.000	-47.360	null	null	null	null	null	null	0.60550	0.26279	-0.31543	0.68170	23.1	10080.1.21	100
