时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	位移X(mm)	位移Y(mm)	位移Z(mm)	速度X(mm/s)	速度Y(mm/s)	速度Z(mm/s)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2026-2-24 15:28:28.141	WT2(CA:F4:44:5B:2A:5C)	-0.485	0.668	0.601	-32.471	40.344	5.371	49.43	29.82	-142.14	-0.653	-35.947	-1.600	null	null	null	null	null	null	0.17206	0.36029	-0.31732	-0.86011	21.5	10080.1.21	100
2026-2-24 15:28:28.204	WT4(FA:E0:7F:9A:F3:3E)	-0.420	0.108	0.928	3.235	2.136	-4.456	4.88	23.81	-33.36	-24.500	31.900	-50.493	null	null	null	null	null	null	0.93463	0.08301	0.19531	-0.28516	23.0	10080.1.21	100
2026-2-24 15:28:28.219	WT3(F3:2A:15:68:55:37)	-0.189	0.234	0.965	3.296	10.986	1.587	13.35	7.00	-2.77	-30.700	36.613	6.500	null	null	null	null	null	null	0.99136	0.11551	0.05194	-0.03241	21.4	10080.1.21	100
2026-2-24 15:28:28.239	WT1(D0:8E:86:5B:BD:44)	-0.130	0.985	-0.116	-1.465	-132.874	0.610	3.25	-1.40	103.03	11.000	-13.500	-26.240	null	null	null	null	null	null	0.31668	0.30872	0.68506	0.57880	19.7	10080.1.21	100
2026-2-24 15:28:28.278	WT2(CA:F4:44:5B:2A:5C)	-0.507	0.671	0.605	-25.330	31.677	4.700	48.69	30.70	-139.05	-0.653	-35.947	-1.600	null	null	null	null	null	null	0.17206	0.36029	-0.31732	-0.86011	21.5	10080.1.21	100
2026-2-24 15:28:28.325	WT4(FA:E0:7F:9A:F3:3E)	-0.420	0.115	0.924	-0.916	-0.244	-2.991	5.36	23.96	-33.75	-24.500	31.900	-50.493	null	null	null	null	null	null	0.93164	0.10321	0.18646	-0.29413	23.0	10080.1.21	100
2026-2-24 15:28:28.340	WT3(F3:2A:15:68:55:37)	-0.189	0.255	0.925	1.892	13.245	5.005	14.05	9.59	-1.57	-28.000	35.927	4.800	null	null	null	null	null	null	0.99136	0.11551	0.05194	-0.03241	21.4	10080.1.21	100
2026-2-24 15:28:28.351	WT2(CA:F4:44:5B:2A:5C)	-0.508	0.600	0.598	-12.878	22.827	-3.235	48.33	32.82	-136.82	-0.653	-35.947	-1.600	null	null	null	null	null	null	0.21552	0.39020	-0.26337	-0.85547	21.5	10080.1.21	100
2026-2-24 15:28:28.383	WT1(D0:8E:86:5B:BD:44)	-0.220	0.987	0.006	8.606	-63.416	24.170	2.21	-2.28	92.72	11.000	-13.500	-26.240	null	null	null	null	null	null	0.31668	0.30872	0.68506	0.57880	19.7	10080.1.21	100
2026-2-24 15:28:28.399	WT3(F3:2A:15:68:55:37)	-0.201	0.249	0.944	-3.479	-5.737	-2.136	14.12	10.98	-0.92	-28.000	35.927	4.800	null	null	null	null	null	null	0.99136	0.11551	0.05194	-0.03241	21.4	10080.1.21	100
2026-2-24 15:28:28.408	WT4(FA:E0:7F:9A:F3:3E)	-0.423	0.075	0.922	-4.089	4.761	-1.099	4.92	24.38	-34.12	-24.500	31.900	-50.493	null	null	null	null	null	null	0.93164	0.10321	0.18646	-0.29413	23.0	10080.1.21	100
2026-2-24 15:28:28.449	WT1(D0:8E:86:5B:BD:44)	-0.133	1.049	0.019	14.771	-83.618	22.339	2.13	-5.66	84.79	11.000	-13.500	-26.240	null	null	null	null	null	null	0.53781	0.51895	0.50183	0.43530	19.7	10080.1.21	100
2026-2-24 15:28:28.484	WT2(CA:F4:44:5B:2A:5C)	-0.500	0.630	0.604	7.996	11.536	-1.038	49.01	33.07	-136.52	-0.653	-35.947	-1.600	null	null	null	null	null	null	0.21552	0.39020	-0.26337	-0.85547	21.5	10080.1.21	100
2026-2-24 15:28:28.536	WT4(FA:E0:7F:9A:F3:3E)	-0.414	0.081	0.920	-2.869	2.380	-0.610	4.50	24.70	-34.24	-24.500	31.900	-50.493	null	null	null	null	null	null	0.93164	0.10321	0.18646	-0.29413	23.0	10080.1.21	100
2026-2-24 15:28:28.545	WT1(D0:8E:86:5B:BD:44)	-0.131	0.993	-0.041	8.484	-24.719	-12.390	2.93	-5.02	81.49	11.000	-13.500	-26.240	null	null	null	null	null	null	0.53781	0.51895	0.50183	0.43530	19.7	10080.1.21	100
2026-2-24 15:28:28.551	WT3(F3:2A:15:68:55:37)	-0.200	0.242	0.967	0.061	-4.883	-0.549	13.97	11.44	-0.85	-28.000	35.927	4.800	null	null	null	null	null	null	0.99136	0.11551	0.05194	-0.03241	21.4	10080.1.21	100
2026-2-24 15:28:28.581	WT2(CA:F4:44:5B:2A:5C)	-0.500	0.641	0.577	7.080	-0.366	3.479	50.08	32.89	-136.16	2.147	-35.747	-2.000	null	null	null	null	null	null	0.21552	0.39020	-0.26337	-0.85547	21.5	10080.1.21	100
2026-2-24 15:28:28.612	WT3(F3:2A:15:68:55:37)	-0.156	0.242	0.959	0.244	2.197	0.732	14.02	11.48	-0.86	-28.000	35.927	4.800	null	null	null	null	null	null	0.98734	0.12189	0.09924	-0.01947	21.4	10080.1.21	100
2026-2-24 15:28:28.622	WT4(FA:E0:7F:9A:F3:3E)	-0.424	0.068	0.927	-2.625	-0.061	-1.465	4.15	24.74	-34.39	-24.500	32.800	-48.480	null	null	null	null	null	null	0.93164	0.10321	0.18646	-0.29413	23.0	10080.1.21	100
2026-2-24 15:28:28.687	WT1(D0:8E:86:5B:BD:44)	-0.140	0.955	-0.010	5.127	-14.648	-0.977	3.84	-4.13	79.69	4.000	-15.800	-29.587	null	null	null	null	null	null	0.53781	0.51895	0.50183	0.43530	19.7	10080.1.21	100
2026-2-24 15:28:28.710	WT2(CA:F4:44:5B:2A:5C)	-0.553	0.651	0.563	-7.080	4.456	-1.465	50.50	33.06	-135.53	2.147	-35.747	-2.000	null	null	null	null	null	null	0.21552	0.39020	-0.26337	-0.85547	21.5	10080.1.21	100
2026-2-24 15:28:28.723	WT1(D0:8E:86:5B:BD:44)	-0.132	1.007	-0.079	12.573	-15.564	2.441	3.89	-4.38	78.44	4.000	-15.800	-29.587	null	null	null	null	null	null	0.53781	0.51895	0.50183	0.43530	19.7	10080.1.21	100
2026-2-24 15:28:28.735	WT3(F3:2A:15:68:55:37)	-0.238	0.240	0.962	-1.343	20.264	2.075	13.95	12.02	-0.68	-28.000	35.927	4.800	null	null	null	null	null	null	0.98734	0.12189	0.09924	-0.01947	21.4	10080.1.21	100
2026-2-24 15:28:28.740	WT4(FA:E0:7F:9A:F3:3E)	-0.427	0.071	0.921	0.366	-0.427	-1.282	4.06	24.72	-34.50	-24.500	32.800	-48.480	null	null	null	null	null	null	0.92953	0.09653	0.19351	-0.29843	23.0	10080.1.21	100
2026-2-24 15:28:28.741	WT2(CA:F4:44:5B:2A:5C)	-0.577	0.626	0.574	-25.208	27.954	-9.827	49.37	34.70	-134.63	2.147	-35.747	-2.000	null	null	null	null	null	null	0.22504	0.41574	-0.23666	-0.84875	21.5	10080.1.21	100
2026-2-24 15:28:28.800	WT4(FA:E0:7F:9A:F3:3E)	-0.425	0.050	0.921	4.578	-0.549	-4.150	4.02	24.74	-34.90	-24.500	32.800	-48.480	null	null	null	null	null	null	0.92953	0.09653	0.19351	-0.29843	23.0	10080.1.21	100
2026-2-24 15:28:28.821	WT3(F3:2A:15:68:55:37)	-0.288	0.240	0.931	-1.587	16.602	1.953	14.05	14.30	0.16	-24.800	37.267	5.800	null	null	null	null	null	null	0.98734	0.12189	0.09924	-0.01947	21.4	10080.1.21	100
2026-2-24 15:28:28.845	WT1(D0:8E:86:5B:BD:44)	-0.095	0.981	-0.035	-6.714	13.245	5.798	4.35	-5.37	77.84	4.000	-15.800	-29.587	null	null	null	null	null	null	0.54980	0.54919	0.48566	0.40015	19.7	10080.1.21	100
2026-2-24 15:28:28.884	WT2(CA:F4:44:5B:2A:5C)	-0.699	0.581	0.579	-20.447	23.376	-13.245	47.55	36.92	-133.47	2.147	-35.747	-2.000	null	null	null	null	null	null	0.22504	0.41574	-0.23666	-0.84875	21.5	10080.1.21	100
2026-2-24 15:28:28.919	WT4(FA:E0:7F:9A:F3:3E)	-0.435	0.066	0.920	-2.625	2.747	-6.775	3.83	24.86	-35.25	-25.300	32.500	-47.287	null	null	null	null	null	null	0.92953	0.09653	0.19351	-0.29843	23.0	10080.1.21	100
2026-2-24 15:28:28.929	WT1(D0:8E:86:5B:BD:44)	-0.011	1.005	-0.045	9.766	4.578	19.592	4.76	-6.06	76.95	4.000	-15.800	-29.587	null	null	null	null	null	null	0.54980	0.54919	0.48566	0.40015	19.7	10080.1.21	100
2026-2-24 15:28:28.941	WT3(F3:2A:15:68:55:37)	-0.285	0.235	0.954	1.343	22.339	0.793	14.21	16.85	0.99	-24.800	37.267	5.800	null	null	null	null	null	null	0.98102	0.12018	0.15164	-0.00842	21.4	10080.1.21	100
2026-2-24 15:28:28.953	WT2(CA:F4:44:5B:2A:5C)	-0.722	0.517	0.446	-36.072	-10.315	6.470	46.31	38.96	-131.48	8.347	-29.347	-1.747	null	null	null	null	null	null	0.22504	0.41574	-0.23666	-0.84875	21.5	10080.1.21	100
2026-2-24 15:28:29.15	WT4(FA:E0:7F:9A:F3:3E)	-0.433	0.039	0.922	-6.531	3.845	-4.211	3.20	25.50	-35.82	-25.300	32.500	-47.287	null	null	null	null	null	null	0.92953	0.09653	0.19351	-0.29843	23.0	10080.1.21	100
2026-2-24 15:28:29.39	WT3(F3:2A:15:68:55:37)	-0.293	0.232	0.978	-2.197	36.682	5.737	14.10	18.45	1.61	-24.800	37.267	5.800	null	null	null	null	null	null	0.98102	0.12018	0.15164	-0.00842	21.4	10080.1.21	100
2026-2-24 15:28:29.54	WT1(D0:8E:86:5B:BD:44)	0.018	0.936	0.004	-5.493	25.879	25.024	5.71	-7.06	78.46	5.800	-16.600	-26.967	null	null	null	null	null	null	0.54980	0.54919	0.48566	0.40015	19.7	10080.1.21	100
2026-2-24 15:28:29.89	WT2(CA:F4:44:5B:2A:5C)	-0.628	0.480	0.586	-10.925	18.799	2.747	45.62	40.48	-128.81	8.347	-29.347	-1.747	null	null	null	null	null	null	0.22504	0.41574	-0.23666	-0.84875	21.5	10080.1.21	100
2026-2-24 15:28:29.132	WT4(FA:E0:7F:9A:F3:3E)	-0.457	0.047	0.917	-3.845	0.916	-2.502	2.78	25.82	-36.07	-25.300	32.500	-47.287	null	null	null	null	null	null	0.92953	0.09653	0.19351	-0.29843	23.0	10080.1.21	100
2026-2-24 15:28:29.145	WT1(D0:8E:86:5B:BD:44)	-0.111	1.063	-0.038	51.392	-73.669	-12.573	6.19	-8.35	77.34	5.800	-16.600	-26.967	null	null	null	null	null	null	0.54980	0.54919	0.48566	0.40015	19.7	10080.1.21	100
2026-2-24 15:28:29.152	WT3(F3:2A:15:68:55:37)	-0.327	0.239	0.923	-0.305	6.592	1.831	14.10	19.24	2.02	-24.800	37.267	5.800	null	null	null	null	null	null	0.98102	0.12018	0.15164	-0.00842	21.4	10080.1.21	100
2026-2-24 15:28:29.161	WT2(CA:F4:44:5B:2A:5C)	-0.629	0.533	0.560	-13.794	10.132	11.414	45.54	39.83	-127.56	8.347	-29.347	-1.747	null	null	null	null	null	null	0.26868	0.44482	-0.18372	-0.83432	21.5	10080.1.21	100
2026-2-24 15:28:29.214	WT3(F3:2A:15:68:55:37)	-0.329	0.227	0.959	0.000	6.470	-1.099	13.99	19.68	2.20	-21.100	36.767	4.700	null	null	null	null	null	null	0.98102	0.12018	0.15164	-0.00842	21.4	10080.1.21	100
2026-2-24 15:28:29.223	WT4(FA:E0:7F:9A:F3:3E)	-0.428	0.058	0.913	-9.888	-0.366	-1.526	2.18	25.92	-36.29	-25.300	32.500	-47.287	null	null	null	null	null	null	0.92422	0.08618	0.20776	-0.30841	23.0	10080.1.21	100
2026-2-24 15:28:29.287	WT1(D0:8E:86:5B:BD:44)	-0.035	0.918	0.016	20.935	-39.551	-13.489	10.38	-6.80	74.37	5.800	-16.600	-26.967	null	null	null	null	null	null	0.52966	0.60010	0.47986	0.35913	19.7	10080.1.21	100
2026-2-24 15:28:29.288	WT2(CA:F4:44:5B:2A:5C)	-0.635	0.574	0.610	6.165	14.648	4.761	47.15	39.87	-126.13	8.347	-29.347	-1.747	null	null	null	null	null	null	0.26868	0.44482	-0.18372	-0.83432	21.5	10080.1.21	100
2026-2-24 15:28:29.334	WT3(F3:2A:15:68:55:37)	-0.342	0.263	0.898	-3.845	-0.305	-0.183	14.19	20.15	2.21	-21.100	36.767	4.700	null	null	null	null	null	null	0.98102	0.12018	0.15164	-0.00842	21.4	10080.1.21	100
2026-2-24 15:28:29.392	WT4(FA:E0:7F:9A:F3:3E)	-0.477	0.058	0.944	3.052	20.874	1.709	2.22	26.57	-36.48	-25.300	32.500	-47.287	null	null	null	null	null	null	0.92422	0.08618	0.20776	-0.30841	23.0	10080.1.21	100
2026-2-24 15:28:29.393	WT2(CA:F4:44:5B:2A:5C)	-0.608	0.548	0.554	-3.540	12.024	4.761	47.90	39.99	-125.32	8.347	-29.947	-3.233	null	null	null	null	null	null	0.26868	0.44482	-0.18372	-0.83432	21.5	10080.1.21	100
2026-2-24 15:28:29.393	WT1(D0:8E:86:5B:BD:44)	-0.133	0.995	-0.163	-21.545	-3.479	11.230	8.66	-6.44	72.05	5.800	-16.600	-26.967	null	null	null	null	null	null	0.52966	0.60010	0.47986	0.35913	19.7	10080.1.21	100
2026-2-24 15:28:29.401	WT4(FA:E0:7F:9A:F3:3E)	-0.507	0.056	0.934	0.732	17.700	6.958	2.47	28.74	-35.91	-22.900	31.900	-49.280	null	null	null	null	null	null	0.92422	0.08618	0.20776	-0.30841	23.0	10080.1.21	100
2026-2-24 15:28:29.422	WT3(F3:2A:15:68:55:37)	-0.306	0.248	0.928	-10.559	-16.235	1.953	13.61	20.19	2.40	-21.100	36.767	4.700	null	null	null	null	null	null	0.97855	0.11063	0.17355	0.00027	21.4	10080.1.21	100
2026-2-24 15:28:29.443	WT1(D0:8E:86:5B:BD:44)	-0.086	0.993	-0.099	6.592	-6.836	2.869	8.45	-7.50	71.02	2.600	-17.200	-28.027	null	null	null	null	null	null	0.52966	0.60010	0.47986	0.35913	19.7	10080.1.21	100
2026-2-24 15:28:29.495	WT2(CA:F4:44:5B:2A:5C)	-0.625	0.559	0.606	-2.991	-8.423	7.996	47.83	39.51	-124.82	8.347	-29.947	-3.233	null	null	null	null	null	null	0.26868	0.44482	-0.18372	-0.83432	21.5	10080.1.21	100
2026-2-24 15:28:29.522	WT4(FA:E0:7F:9A:F3:3E)	-0.469	0.062	0.888	-2.380	3.906	-1.343	2.58	30.15	-35.68	-22.900	31.900	-49.280	null	null	null	null	null	null	0.92422	0.08618	0.20776	-0.30841	23.0	10080.1.21	100
2026-2-24 15:28:29.533	WT1(D0:8E:86:5B:BD:44)	-0.127	0.957	-0.103	-10.376	-32.410	-15.076	7.37	-5.26	69.04	2.600	-17.200	-28.027	null	null	null	null	null	null	0.52966	0.60010	0.47986	0.35913	19.7	10080.1.21	100
2026-2-24 15:28:29.543	WT3(F3:2A:15:68:55:37)	-0.320	0.234	0.887	-7.019	4.944	-0.183	12.89	19.63	2.22	-21.100	36.767	4.700	null	null	null	null	null	null	0.97855	0.11063	0.17355	0.00027	21.4	10080.1.21	100
2026-2-24 15:28:29.553	WT2(CA:F4:44:5B:2A:5C)	-0.599	0.556	0.530	0.549	-6.714	10.742	47.90	38.47	-124.70	8.347	-29.947	-3.233	null	null	null	null	null	null	0.28534	0.44226	-0.19983	-0.82639	21.5	10080.1.21	100
2026-2-24 15:28:29.612	WT4(FA:E0:7F:9A:F3:3E)	-0.490	0.062	0.870	-14.282	-10.803	2.319	1.70	29.30	-35.72	-22.900	31.900	-49.280	null	null	null	null	null	null	0.92020	0.08768	0.23602	-0.29962	23.0	10080.1.21	100
2026-2-24 15:28:29.632	WT3(F3:2A:15:68:55:37)	-0.301	0.197	0.910	-10.559	-3.723	1.038	11.87	19.39	2.22	-21.900	38.607	6.800	null	null	null	null	null	null	0.97855	0.11063	0.17355	0.00027	21.4	10080.1.21	100
2026-2-24 15:28:29.656	WT1(D0:8E:86:5B:BD:44)	-0.132	0.965	-0.116	5.676	-11.536	3.296	7.56	-4.71	66.85	2.600	-17.200	-28.027	null	null	null	null	null	null	0.57239	0.60956	0.44101	0.32590	19.7	10080.1.21	100
2026-2-24 15:28:29.683	WT2(CA:F4:44:5B:2A:5C)	-0.564	0.565	0.591	18.677	-6.653	9.583	48.94	37.10	-124.32	8.347	-29.947	-3.233	null	null	null	null	null	null	0.28534	0.44226	-0.19983	-0.82639	21.5	10080.1.21	100
2026-2-24 15:28:29.734	WT4(FA:E0:7F:9A:F3:3E)	-0.484	0.012	0.872	-6.226	-0.183	-0.061	0.81	28.97	-35.83	-22.900	31.900	-49.280	null	null	null	null	null	null	0.92020	0.08768	0.23602	-0.29962	23.0	10080.1.21	100
2026-2-24 15:28:29.741	WT1(D0:8E:86:5B:BD:44)	-0.197	0.974	-0.161	21.057	-56.030	7.568	8.00	-4.88	60.83	2.600	-17.200	-28.027	null	null	null	null	null	null	0.57239	0.60956	0.44101	0.32590	19.7	10080.1.21	100
2026-2-24 15:28:29.750	WT3(F3:2A:15:68:55:37)	-0.304	0.171	0.928	-1.892	-6.592	-2.930	11.21	18.80	1.86	-21.900	38.607	6.800	null	null	null	null	null	null	0.98196	0.09338	0.16418	-0.00128	21.4	10080.1.21	100
2026-2-24 15:28:29.761	WT2(CA:F4:44:5B:2A:5C)	-0.548	0.614	0.571	18.372	0.244	2.930	50.87	36.00	-124.50	5.247	-31.047	-2.313	null	null	null	null	null	null	0.28534	0.44226	-0.19983	-0.82639	21.5	10080.1.21	100
2026-2-24 15:28:29.812	WT3(F3:2A:15:68:55:37)	-0.257	0.183	0.964	1.282	-7.568	-5.127	11.10	18.66	1.48	-21.900	38.607	6.800	null	null	null	null	null	null	0.98196	0.09338	0.16418	-0.00128	21.4	10080.1.21	100
2026-2-24 15:28:29.821	WT4(FA:E0:7F:9A:F3:3E)	-0.478	0.006	0.907	-0.610	1.587	-1.587	0.37	29.21	-36.02	-20.600	35.000	-48.413	null	null	null	null	null	null	0.92020	0.08768	0.23602	-0.29962	23.0	10080.1.21	100
2026-2-24 15:28:29.862	WT1(D0:8E:86:5B:BD:44)	-0.121	1.029	0.017	10.925	-15.503	-1.648	9.89	-3.99	54.17	-1.900	-18.300	-28.507	null	null	null	null	null	null	0.57239	0.60956	0.44101	0.32590	19.7	10080.1.21	100
2026-2-24 15:28:29.891	WT2(CA:F4:44:5B:2A:5C)	-0.539	0.651	0.590	29.358	-18.982	1.831	52.77	35.05	-125.17	5.247	-31.047	-2.313	null	null	null	null	null	null	0.28534	0.44226	-0.19983	-0.82639	21.5	10080.1.21	100
2026-2-24 15:28:29.992	WT3(F3:2A:15:68:55:37)	-0.249	0.199	0.960	4.517	-5.920	-12.695	11.06	17.66	0.23	-21.900	38.607	6.800	null	null	null	null	null	null	0.98196	0.09338	0.16418	-0.00128	21.4	10080.1.21	100
2026-2-24 15:28:29.993	WT4(FA:E0:7F:9A:F3:3E)	-0.496	0.030	0.921	5.066	4.150	-5.066	0.49	29.32	-36.40	-20.600	35.000	-48.413	null	null	null	null	null	null	0.92020	0.08768	0.23602	-0.29962	23.0	10080.1.21	100
2026-2-24 15:28:29.994	WT2(CA:F4:44:5B:2A:5C)	-0.520	0.649	0.519	34.668	-31.311	-0.610	54.71	33.96	-127.47	5.247	-31.047	-2.313	null	null	null	null	null	null	0.24554	0.42392	-0.28888	-0.82245	21.5	10080.1.21	100
2026-2-24 15:28:29.995	WT1(D0:8E:86:5B:BD:44)	-0.033	0.963	-0.145	-1.282	-69.641	25.452	8.54	-5.14	49.27	-1.900	-18.300	-28.507	null	null	null	null	null	null	0.57239	0.60956	0.44101	0.32590	19.7	10080.1.21	100
2026-2-24 15:28:30.21	WT3(F3:2A:15:68:55:37)	-0.261	0.212	0.938	-0.610	-9.094	-13.000	10.60	16.30	-1.59	-26.500	38.713	6.000	null	null	null	null	null	null	0.98196	0.09338	0.16418	-0.00128	21.4	10080.1.21	100
2026-2-24 15:28:30.30	WT4(FA:E0:7F:9A:F3:3E)	-0.499	0.037	0.890	-2.380	-8.911	-6.836	0.27	29.05	-37.17	-20.600	35.000	-48.413	null	null	null	null	null	null	0.91675	0.07922	0.23517	-0.31290	23.0	10080.1.21	100
2026-2-24 15:28:30.91	WT2(CA:F4:44:5B:2A:5C)	-0.508	0.687	0.438	29.480	-23.682	-8.240	56.56	33.03	-130.04	5.247	-31.047	-2.313	null	null	null	null	null	null	0.24554	0.42392	-0.28888	-0.82245	21.5	10080.1.21	100
2026-2-24 15:28:30.100	WT1(D0:8E:86:5B:BD:44)	-0.103	0.943	-0.193	7.874	-94.849	25.024	7.50	-6.19	41.40	-1.900	-18.300	-28.507	null	null	null	null	null	null	0.63278	0.71634	0.24335	0.16470	19.7	10080.1.21	100
2026-2-24 15:28:30.134	WT1(D0:8E:86:5B:BD:44)	-0.027	0.980	-0.105	2.625	-86.487	16.052	8.56	-6.90	30.51	-1.900	-18.300	-28.507	null	null	null	null	null	null	0.63278	0.71634	0.24335	0.16470	19.7	10080.1.21	100
2026-2-24 15:28:30.143	WT3(F3:2A:15:68:55:37)	-0.207	0.198	0.920	-11.536	-36.011	-21.118	9.45	14.76	-3.60	-26.500	38.713	6.000	null	null	null	null	null	null	0.98196	0.09338	0.16418	-0.00128	21.4	10080.1.21	100
2026-2-24 15:28:30.161	WT4(FA:E0:7F:9A:F3:3E)	-0.505	0.040	0.869	-4.700	-9.583	-9.094	-0.34	28.54	-37.96	-20.600	35.000	-48.413	null	null	null	null	null	null	0.91675	0.07922	0.23517	-0.31290	23.0	10080.1.21	100
2026-2-24 15:28:30.162	WT2(CA:F4:44:5B:2A:5C)	-0.394	0.686	0.507	18.372	-25.208	-4.883	56.22	31.81	-133.87	0.247	-38.747	-1.820	null	null	null	null	null	null	0.24554	0.42392	-0.28888	-0.82245	21.5	10080.1.21	100
2026-2-24 15:28:30.212	WT4(FA:E0:7F:9A:F3:3E)	-0.453	-0.034	0.886	-3.113	-3.418	-5.737	-1.49	28.19	-38.91	-23.000	34.000	-49.247	null	null	null	null	null	null	0.91675	0.07922	0.23517	-0.31290	23.0	10080.1.21	100
2026-2-24 15:28:30.232	WT3(F3:2A:15:68:55:37)	-0.154	0.150	0.954	-10.986	-50.842	-21.912	7.89	11.99	-6.02	-26.500	38.713	6.000	null	null	null	null	null	null	0.99136	0.06934	0.08881	-0.06644	21.4	10080.1.21	100
2026-2-24 15:28:30.258	WT1(D0:8E:86:5B:BD:44)	0.009	0.958	0.013	-18.555	-49.866	41.992	7.76	-8.48	22.15	-15.000	-20.700	-22.153	null	null	null	null	null	null	0.63278	0.71634	0.24335	0.16470	19.7	10080.1.21	100
2026-2-24 15:28:30.291	WT2(CA:F4:44:5B:2A:5C)	-0.465	0.723	0.548	9.888	-32.288	-9.705	55.55	29.41	-138.12	0.247	-38.747	-1.820	null	null	null	null	null	null	0.24554	0.42392	-0.28888	-0.82245	21.5	10080.1.21	100
2026-2-24 15:28:30.339	WT4(FA:E0:7F:9A:F3:3E)	-0.438	-0.023	0.920	-3.540	2.319	-10.864	-2.57	27.64	-40.02	-23.000	34.000	-49.247	null	null	null	null	null	null	0.91675	0.07922	0.23517	-0.31290	23.0	10080.1.21	100
2026-2-24 15:28:30.343	WT1(D0:8E:86:5B:BD:44)	0.061	1.016	-0.072	-5.859	-25.879	63.049	6.50	-13.94	19.95	-15.000	-20.700	-22.153	null	null	null	null	null	null	0.63278	0.71634	0.24335	0.16470	19.7	10080.1.21	100
2026-2-24 15:28:30.350	WT3(F3:2A:15:68:55:37)	-0.181	0.116	0.996	-10.681	-27.527	-21.484	6.48	9.61	-8.45	-26.500	38.713	6.000	null	null	null	null	null	null	0.99136	0.06934	0.08881	-0.06644	21.4	10080.1.21	100
2026-2-24 15:28:30.360	WT2(CA:F4:44:5B:2A:5C)	-0.482	0.730	0.606	12.146	-19.836	-5.493	55.13	28.17	-141.42	0.247	-38.747	-1.820	null	null	null	null	null	null	0.16821	0.34717	-0.35107	-0.85312	21.5	10080.1.21	100
2026-2-24 15:28:30.423	WT4(FA:E0:7F:9A:F3:3E)	-0.445	-0.047	0.930	1.282	-4.272	-8.606	-3.33	27.11	-41.45	-23.000	34.000	-49.247	null	null	null	null	null	null	0.91013	0.05527	0.22983	-0.34009	23.0	10080.1.21	100
2026-2-24 15:28:30.442	WT3(F3:2A:15:68:55:37)	-0.171	0.090	0.979	-4.333	-5.615	-13.306	5.68	8.59	-10.43	-32.200	37.653	6.400	null	null	null	null	null	null	0.99136	0.06934	0.08881	-0.06644	21.4	10080.1.21	100
2026-2-24 15:28:30.462	WT1(D0:8E:86:5B:BD:44)	0.117	0.979	-0.209	0.000	23.804	17.273	6.30	-18.89	21.32	-15.000	-20.700	-22.153	null	null	null	null	null	null	0.64346	0.73865	0.09229	0.17804	19.7	10080.1.21	100
2026-2-24 15:28:30.511	WT2(CA:F4:44:5B:2A:5C)	-0.457	0.711	0.534	3.906	-14.099	-5.005	54.83	27.84	-143.61	0.247	-38.747	-1.820	null	null	null	null	null	null	0.16821	0.34717	-0.35107	-0.85312	21.5	10080.1.21	100
2026-2-24 15:28:30.563	WT3(F3:2A:15:68:55:37)	-0.115	0.111	0.967	-7.751	-16.052	-7.874	5.08	7.93	-11.59	-32.200	37.653	6.400	null	null	null	null	null	null	0.99173	0.04462	0.05432	-0.10699	21.4	10080.1.21	100
2026-2-24 15:28:30.594	WT4(FA:E0:7F:9A:F3:3E)	-0.446	-0.037	0.913	-2.319	-7.568	-6.836	-3.85	26.66	-42.46	-23.000	34.000	-49.247	null	null	null	null	null	null	0.91013	0.05527	0.22983	-0.34009	23.0	10080.1.21	100
2026-2-24 15:28:30.594	WT1(D0:8E:86:5B:BD:44)	0.112	0.954	-0.132	-23.010	10.437	-10.742	4.99	-19.07	22.85	-15.000	-20.700	-22.153	null	null	null	null	null	null	0.64346	0.73865	0.09229	0.17804	19.7	10080.1.21	100
2026-2-24 15:28:30.603	WT2(CA:F4:44:5B:2A:5C)	-0.401	0.712	0.542	-11.475	-21.240	8.362	53.49	26.65	-145.25	-5.353	-39.147	-0.833	null	null	null	null	null	null	0.16821	0.34717	-0.35107	-0.85312	21.5	10080.1.21	100
2026-2-24 15:28:30.621	WT3(F3:2A:15:68:55:37)	-0.076	0.079	0.997	-6.958	-16.724	-0.854	4.16	6.10	-12.18	-32.200	37.653	6.400	null	null	null	null	null	null	0.99173	0.04462	0.05432	-0.10699	21.4	10080.1.21	100
2026-2-24 15:28:30.632	WT4(FA:E0:7F:9A:F3:3E)	-0.436	-0.073	0.903	-7.874	-6.226	-1.709	-4.58	26.02	-42.90	-24.500	34.400	-47.053	null	null	null	null	null	null	0.91013	0.05527	0.22983	-0.34009	23.0	10080.1.21	100
2026-2-24 15:28:30.698	WT1(D0:8E:86:5B:BD:44)	0.093	0.968	-0.060	-13.428	13.245	-4.028	2.79	-18.27	24.12	-17.500	-20.400	-20.187	null	null	null	null	null	null	0.64346	0.73865	0.09229	0.17804	19.7	10080.1.21	100
2026-2-24 15:28:30.699	WT2(CA:F4:44:5B:2A:5C)	-0.377	0.701	0.586	-9.033	-13.245	10.315	52.35	24.86	-146.00	-5.353	-39.147	-0.833	null	null	null	null	null	null	0.16821	0.34717	-0.35107	-0.85312	21.5	10080.1.21	100
